dataset,dataset_spec,dataset_meta,arm,arm_index_bytes,arm_build_seconds,ext_stats,qid,family,sql,target_selectivity,true_rows,n_rows,params,achieved_selectivity,exec_ms_median,exec_ms_min,exec_ms_max,exec_ms_mean,exec_ms_stdev,runs,access_path,indexes_used,node_types,est_rows,actual_rows,total_cost,shared_hit,shared_read,planning_time_ms,scale,zipf_s,dep_strength,physical_corr,selectivity,variant
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,conj_indep_a18,conj,SELECT * FROM t_dep075 WHERE a = 18 AND b = 25,,247,10000000,"{'a': 18, 'b': 25, 'variant': 'independent'}",2.47e-05,0.10500000000000001,0.086,0.179,0.11583333333333333,0.03479894634420224,"[0.179, 0.13, 0.111, 0.099, 0.086, 0.09]",bitmapscan,ix_dep075_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",1092.0,247.0,4099.18,250,0,0.07,10m,0.0,0.75,0.0,2.47e-05,independent
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,conj_dep_a50,conj,SELECT * FROM t_dep075 WHERE a = 50 AND b = 67,,75008,10000000,"{'a': 50, 'b': 67, 'variant': 'dependent'}",0.0075008,213.9645,211.164,216.963,214.20066666666665,2.17719421886672,"[216.231, 214.66, 212.917, 213.269, 216.963, 211.164]",bitmapscan,ix_dep075_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",1134.0,75008.0,4251.59,0,58513,0.07,10m,0.0,0.75,0.0,0.0075008,dependent
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,conj_indep_a50,conj,SELECT * FROM t_dep075 WHERE a = 50 AND b = 17,,260,10000000,"{'a': 50, 'b': 17, 'variant': 'independent'}",2.6e-05,0.0815,0.077,0.13,0.08966666666666667,0.020195709115222144,"[0.13, 0.089, 0.083, 0.08, 0.079, 0.077]",bitmapscan,ix_dep075_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",1161.0,260.0,4349.4,263,0,0.047,10m,0.0,0.75,0.0,2.6e-05,independent
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,conj_dep_a67,conj,SELECT * FROM t_dep075 WHERE a = 67 AND b = 94,,74743,10000000,"{'a': 67, 'b': 94, 'variant': 'dependent'}",0.0074743,213.2305,211.092,216.687,213.29566666666665,2.048221537497023,"[211.092, 213.975, 213.98, 212.486, 216.687, 211.554]",bitmapscan,ix_dep075_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",1012.0,74743.0,3811.61,0,58483,0.07,10m,0.0,0.75,0.0,0.0074743,dependent
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,conj_indep_a67,conj,SELECT * FROM t_dep075 WHERE a = 67 AND b = 44,,264,10000000,"{'a': 67, 'b': 44, 'variant': 'independent'}",2.64e-05,0.0865,0.078,0.126,0.09233333333333334,0.017603030042202015,"[0.126, 0.096, 0.087, 0.086, 0.081, 0.078]",bitmapscan,ix_dep075_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",932.0,264.0,3519.24,266,0,0.045,10m,0.0,0.75,0.0,2.64e-05,independent
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,conj_dep_a71,conj,SELECT * FROM t_dep075 WHERE a = 71 AND b = 18,,75279,10000000,"{'a': 71, 'b': 18, 'variant': 'dependent'}",0.0075279,215.525,212.232,219.834,215.3835,2.7482627785566662,"[215.721, 219.834, 215.329, 212.768, 212.232, 216.417]",bitmapscan,ix_dep075_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",795.0,75279.0,3019.28,0,58676,0.071,10m,0.0,0.75,0.0,0.0075279,dependent
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,conj_indep_a71,conj,SELECT * FROM t_dep075 WHERE a = 71 AND b = 68,,238,10000000,"{'a': 71, 'b': 68, 'variant': 'independent'}",2.38e-05,0.0935,0.089,0.124,0.09916666666666667,0.013075422236649441,"[0.124, 0.089, 0.103, 0.095, 0.092, 0.092]",bitmapscan,ix_dep075_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",889.0,238.0,3365.22,242,0,0.049,10m,0.0,0.75,0.0,2.38e-05,independent
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,conj_dep_a85,conj,SELECT * FROM t_dep075 WHERE a = 85 AND b = 52,,75842,10000000,"{'a': 85, 'b': 52, 'variant': 'dependent'}",0.0075842,213.889,212.446,215.166,213.95683333333332,0.9946654546462641,"[213.437, 213.946, 212.446, 214.914, 213.832, 215.166]",bitmapscan,ix_dep075_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",1003.0,75842.0,3778.78,0,59057,0.07,10m,0.0,0.75,0.0,0.0075842,dependent
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all_no_brin,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344}",25.157633400000122,False,conj_indep_a85,conj,SELECT * FROM t_dep075 WHERE a = 85 AND b = 2,,222,10000000,"{'a': 85, 'b': 2, 'variant': 'independent'}",2.22e-05,0.07350000000000001,0.066,0.113,0.07866666666666668,0.017625738755203048,"[0.113, 0.077, 0.07, 0.067, 0.066, 0.079]",bitmapscan,ix_dep075_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",997.0,222.0,3756.89,225,0,0.047,10m,0.0,0.75,0.0,2.22e-05,independent
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_brin_skew': 40960, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344, 'ix_dep075_brin_ts': 49152}",26.75201879999986,True,conj_dep_a18,conj,SELECT * FROM t_dep075 WHERE a = 18 AND b = 75,,75300,10000000,"{'a': 18, 'b': 75, 'variant': 'dependent'}",0.00753,349.7715,343.833,383.356,359.26800000000003,18.731529408993808,"[346.014, 343.833, 353.175, 346.368, 383.356, 382.862]",bitmapscan,"ix_dep075_b,ix_dep075_a","['Bitmap Heap Scan', 'Bitmap Index Scan', 'Bitmap Index Scan']",78335.0,75300.0,6361.78,0,59790,0.103,10m,0.0,0.75,0.0,0.00753,dependent
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_brin_skew': 40960, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344, 'ix_dep075_brin_ts': 49152}",26.75201879999986,True,conj_indep_a18,conj,SELECT * FROM t_dep075 WHERE a = 18 AND b = 25,,247,10000000,"{'a': 18, 'b': 25, 'variant': 'independent'}",2.47e-05,0.084,0.077,0.147,0.09483333333333333,0.026460662627127585,"[0.147, 0.097, 0.083, 0.085, 0.08, 0.077]",bitmapscan,ix_dep075_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",1051.0,247.0,3953.71,250,0,0.076,10m,0.0,0.75,0.0,2.47e-05,independent
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_brin_skew': 40960, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344, 'ix_dep075_brin_ts': 49152}",26.75201879999986,True,conj_dep_a50,conj,SELECT * FROM t_dep075 WHERE a = 50 AND b = 67,,75008,10000000,"{'a': 50, 'b': 67, 'variant': 'dependent'}",0.0075008,362.4595,348.345,378.866,361.42383333333333,11.18288992017119,"[363.216, 361.703, 366.144, 378.866, 350.269, 348.345]",bitmapscan,"ix_dep075_a,ix_dep075_b","['Bitmap Heap Scan', 'Bitmap Index Scan', 'Bitmap Index Scan']",72002.0,75008.0,5642.26,0,59612,0.098,10m,0.0,0.75,0.0,0.0075008,dependent
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_brin_skew': 40960, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344, 'ix_dep075_brin_ts': 49152}",26.75201879999986,True,conj_indep_a50,conj,SELECT * FROM t_dep075 WHERE a = 50 AND b = 17,,260,10000000,"{'a': 50, 'b': 17, 'variant': 'independent'}",2.6e-05,0.105,0.095,0.143,0.11033333333333332,0.018062853226073296,"[0.143, 0.103, 0.095, 0.107, 0.096, 0.118]",bitmapscan,ix_dep075_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",1047.0,260.0,3939.15,263,0,0.081,10m,0.0,0.75,0.0,2.6e-05,independent
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_brin_skew': 40960, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344, 'ix_dep075_brin_ts': 49152}",26.75201879999986,True,conj_dep_a67,conj,SELECT * FROM t_dep075 WHERE a = 67 AND b = 94,,74743,10000000,"{'a': 67, 'b': 94, 'variant': 'dependent'}",0.0074743,353.4325,346.41,359.481,353.2291666666667,4.778126721495209,"[359.481, 346.41, 350.178, 356.441, 355.537, 351.328]",bitmapscan,"ix_dep075_b,ix_dep075_a","['Bitmap Heap Scan', 'Bitmap Index Scan', 'Bitmap Index Scan']",74669.0,74743.0,5914.32,0,59599,0.139,10m,0.0,0.75,0.0,0.0074743,dependent
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_brin_skew': 40960, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344, 'ix_dep075_brin_ts': 49152}",26.75201879999986,True,conj_indep_a67,conj,SELECT * FROM t_dep075 WHERE a = 67 AND b = 44,,264,10000000,"{'a': 67, 'b': 44, 'variant': 'independent'}",2.64e-05,0.106,0.101,0.153,0.11633333333333333,0.02105864826304544,"[0.153, 0.13, 0.11, 0.102, 0.102, 0.101]",bitmapscan,ix_dep075_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",1046.0,264.0,3935.51,266,0,0.078,10m,0.0,0.75,0.0,2.64e-05,independent
dep075,"{'name': 'dep075', 'n_rows': 10000000, 'zipf_s': 0.0, 'dep_strength': 0.75, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': -6.806566253571457e-05, 'pg_stats': {'heap_bytes': 1170472960, 'total_bytes': 1170792448, 'reltuples': 9999266.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10004.0, 'correlation': -0.007870683}, 'k_skew': {'n_distinct': 10029.0, 'correlation': -0.00021655913}, 'a': {'n_distinct': 100.0, 'correlation': 0.018298484}, 'b': {'n_distinct': 100.0, 'correlation': 0.013712324}, 'ts': {'n_distinct': -0.9575082, 'correlation': 0.0025227098}, 'payload': {'n_distinct': 256.0, 'correlation': -0.0034294436}}}}",all,"{'ix_dep075_btree_skew': 72482816, 'ix_dep075_hash_skew': 435200000, 'ix_dep075_brin_skew': 40960, 'ix_dep075_a': 69369856, 'ix_dep075_b': 69361664, 'ix_dep075_ab': 70057984, 'ix_dep075_btree_ts': 223289344, 'ix_dep075_brin_ts': 49152}",26.75201879999986,True,conj_dep_a71,conj,SELECT * FROM t_dep075 WHERE a = 71 AND b = 18,,75279,10000000,"{'a': 71, 'b': 18, 'variant': 'dependent'}",0.0075279,354.398,352.295,356.101,354.2255,1.7106418386091296,"[356.101, 352.295, 352.328, 353.642, 355.833, 355.154]",bitmapscan,"ix_dep075_b,ix_dep075_a","['Bitmap Heap Scan', 'Bitmap Index Scan', 'Bitmap Index Scan']",74002.0,75279.0,5752.71,0,59811,0.095,10m,0.0,0.75,0.0,0.0075279,dependent
