dataset,dataset_spec,arm,random_page_cost,ext_stats,qid,family,sql,target_selectivity,true_rows,n_rows,params,achieved_selectivity,exec_ms_median,exec_ms_min,exec_ms_max,exec_ms_mean,exec_ms_stdev,runs,access_path,indexes_used,node_types,est_rows,actual_rows,total_cost,shared_hit,shared_read,planning_time_ms,scale,zipf_s,dep_strength,physical_corr,selectivity,variant,best_arm,best_ms,best_access_path,best_indexes,regret,q_error,direction,ms_lost,reliable,misselected
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,eq_v2386,eq,SELECT * FROM t_dep10 WHERE k_skew = 2386,,98,1000000,{'k_skew': 2386},9.8e-05,0.0225,0.021,0.039,0.0275,0.008938679992034617,"[0.039, 0.023, 0.022, 0.021, 0.021, 0.039]",indexscan,ix_dep10_hash_skew,['Index Scan'],100.0,98.0,112.85,100,0,0.029,rpc,0.0,1.0,0.0,9.8e-05,,btree_skew,0.0185,indexscan,ix_dep10,1.2162162162162162,1.0204081632653061,accurate,0.004,False,True
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,eq_v3442,eq,SELECT * FROM t_dep10 WHERE k_skew = 3442,,150,1000000,{'k_skew': 3442},0.00015,0.031,0.029,0.059,0.036,0.011541230437002805,"[0.059, 0.036, 0.032, 0.03, 0.03, 0.029]",indexscan,ix_dep10_hash_skew,['Index Scan'],100.0,150.0,112.85,151,0,0.036,rpc,0.0,1.0,0.0,0.00015,,btree_skew,0.0265,indexscan,ix_dep10,1.169811320754717,1.5,under,0.0045000000000000005,False,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,eq_v4366,eq,SELECT * FROM t_dep10 WHERE k_skew = 4366,,102,1000000,{'k_skew': 4366},0.000102,0.022,0.022,0.037,0.024499999999999997,0.006123724356957945,"[0.037, 0.022, 0.022, 0.022, 0.022, 0.022]",indexscan,ix_dep10_hash_skew,['Index Scan'],100.0,102.0,112.85,103,0,0.025,rpc,0.0,1.0,0.0,0.000102,,btree_skew,0.029,indexscan,ix_dep10,0.7586206896551724,1.02,accurate,-0.007000000000000003,False,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,eq_v4872,eq,SELECT * FROM t_dep10 WHERE k_skew = 4872,,89,1000000,{'k_skew': 4872},8.9e-05,0.019,0.019,0.032,0.021333333333333333,0.005240865068542279,"[0.032, 0.02, 0.019, 0.019, 0.019, 0.019]",indexscan,ix_dep10_hash_skew,['Index Scan'],100.0,89.0,112.85,91,0,0.022,rpc,0.0,1.0,0.0,8.9e-05,,btree_skew,0.0175,indexscan,ix_dep10,1.0857142857142856,1.1235955056179776,over,0.0014999999999999979,False,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,eq_v7103,eq,SELECT * FROM t_dep10 WHERE k_skew = 7103,,105,1000000,{'k_skew': 7103},0.000105,0.023,0.022,0.044,0.026333333333333334,0.008710147338975767,"[0.044, 0.024, 0.024, 0.022, 0.022, 0.022]",indexscan,ix_dep10_hash_skew,['Index Scan'],100.0,105.0,112.85,107,0,0.028,rpc,0.0,1.0,0.0,0.000105,,btree_skew,0.0215,indexscan,ix_dep10,1.0697674418604652,1.05,accurate,0.0015000000000000013,False,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,eq_v7817,eq,SELECT * FROM t_dep10 WHERE k_skew = 7817,,111,1000000,{'k_skew': 7817},0.000111,0.0245,0.024,0.038,0.02666666666666667,0.005573747990954261,"[0.038, 0.025, 0.025, 0.024, 0.024, 0.024]",indexscan,ix_dep10_hash_skew,['Index Scan'],100.0,111.0,112.85,112,0,0.023,rpc,0.0,1.0,0.0,0.000111,,btree_skew,0.026500000000000003,indexscan,ix_dep10,0.9245283018867924,1.11,under,-0.0020000000000000018,False,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,eq_v9310,eq,SELECT * FROM t_dep10 WHERE k_skew = 9310,,66,1000000,{'k_skew': 9310},6.6e-05,0.032,0.026,0.059,0.0355,0.01209545369136685,"[0.059, 0.034, 0.036, 0.03, 0.028, 0.026]",indexscan,ix_dep10_hash_skew,['Index Scan'],100.0,66.0,112.85,68,0,0.04,rpc,0.0,1.0,0.0,6.6e-05,,hash_skew,0.0155,indexscan,ix_dep10,2.064516129032258,1.5151515151515151,over,0.0165,False,True
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,eq_v9461,eq,SELECT * FROM t_dep10 WHERE k_skew = 9461,,94,1000000,{'k_skew': 9461},9.4e-05,0.028,0.02,0.063,0.03216666666666667,0.015841927492154063,"[0.063, 0.032, 0.025, 0.022, 0.02, 0.031]",indexscan,ix_dep10_hash_skew,['Index Scan'],100.0,94.0,112.85,96,0,0.042,rpc,0.0,1.0,0.0,9.4e-05,,btree_skew,0.02,indexscan,ix_dep10,1.4,1.0638297872340425,over,0.008,False,True
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,range_1e-05,range,SELECT * FROM t_dep10 WHERE k_skew BETWEEN 5000 AND 5000,1e-05,111,1000000,"{'lo': 5000, 'hi': 5000}",0.000111,0.028999999999999998,0.022,0.045,0.03166666666666667,0.009479803092188502,"[0.045, 0.024, 0.022, 0.041, 0.032, 0.026]",indexscan,ix_dep10_btree_skew,['Index Scan'],100.0,111.0,113.52,114,0,0.03,rpc,0.0,1.0,0.0,0.000111,,btree_skew,0.026000000000000002,indexscan,ix_dep10,1.1153846153846152,1.11,under,0.0029999999999999957,False,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,tsrange_1e-05,ts_range,SELECT * FROM t_dep10 WHERE ts BETWEEN 1656545092 AND 1656547083,1e-05,10,1000000,"{'lo': 1656545092, 'hi': 1656547083}",1e-05,0.0075,0.006,0.017,0.009166666666666667,0.004262237284181475,"[0.017, 0.011, 0.008, 0.007, 0.006, 0.006]",indexscan,ix_dep10_btree_ts,['Index Scan'],12.0,10.0,14.96,13,0,0.089,rpc,0.0,1.0,0.0,1e-05,,btree_ts,0.0125,indexscan,ix_dep10,0.6,1.2,over,-0.005000000000000001,False,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,range_0.0001,range,SELECT * FROM t_dep10 WHERE k_skew BETWEEN 4999 AND 5000,0.0001,213,1000000,"{'lo': 4999, 'hi': 5000}",0.000213,0.040999999999999995,0.037,0.083,0.048666666666666664,0.01769369002403588,"[0.083, 0.052, 0.043, 0.039, 0.038, 0.037]",indexscan,ix_dep10_btree_skew,['Index Scan'],215.0,213.0,241.22,215,0,0.025,rpc,0.0,1.0,0.0,0.000213,,btree_skew,0.045,indexscan,ix_dep10,0.911111111111111,1.0093896713615023,accurate,-0.0040000000000000036,False,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,tsrange_0.0001,ts_range,SELECT * FROM t_dep10 WHERE ts BETWEEN 1656537503 AND 1656552516,0.0001,100,1000000,"{'lo': 1656537503, 'hi': 1656552516}",0.0001,0.025500000000000002,0.023,0.048,0.029166666666666664,0.009495613022162744,"[0.048, 0.027, 0.024, 0.023, 0.029, 0.024]",indexscan,ix_dep10_btree_ts,['Index Scan'],80.0,100.0,91.12,104,0,0.038,rpc,0.0,1.0,0.0,0.0001,,btree_ts,0.0315,indexscan,ix_dep10,0.8095238095238095,1.25,under,-0.005999999999999998,False,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,range_0.001,range,SELECT * FROM t_dep10 WHERE k_skew BETWEEN 4995 AND 5005,0.001,1154,1000000,"{'lo': 4995, 'hi': 5005}",0.001154,0.3945,0.362,0.581,0.4235,0.08211881635776296,"[0.581, 0.441, 0.4, 0.368, 0.362, 0.389]",bitmapscan,ix_dep10_btree_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",1246.0,1154.0,1312.99,1112,0,0.034,rpc,0.0,1.0,0.0,0.001154,,btree_skew,0.3985,bitmapscan,ix_dep10,0.9899623588456713,1.0797227036395147,over,-0.0040000000000000036,False,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,tsrange_0.001,ts_range,SELECT * FROM t_dep10 WHERE ts BETWEEN 1656463820 AND 1656623609,0.001,1000,1000000,"{'lo': 1656463820, 'hi': 1656623609}",0.001,0.3635,0.342,0.798,0.44483333333333336,0.17835517000262896,"[0.798, 0.458, 0.373, 0.354, 0.344, 0.342]",bitmapscan,ix_dep10_btree_ts,"['Bitmap Heap Scan', 'Bitmap Index Scan']",846.0,1000.0,909.58,978,0,0.083,rpc,0.0,1.0,0.0,0.001,,btree_ts,0.3915,bitmapscan,ix_dep10,0.9284802043422733,1.1820330969267139,under,-0.028000000000000025,False,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,range_0.01,range,SELECT * FROM t_dep10 WHERE k_skew BETWEEN 4951 AND 5049,0.01,10093,1000000,"{'lo': 4951, 'hi': 5049}",0.010093,4.0565,3.665,5.196,4.263833333333333,0.6394439511533959,"[5.196, 4.139, 3.665, 4.902, 3.974, 3.707]",bitmapscan,ix_dep10_btree_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",10975.0,10093.0,8424.06,7332,0,0.037,rpc,0.0,1.0,0.0,0.010093,,btree_skew,3.98,bitmapscan,ix_dep10,1.0192211055276381,1.087387298127415,over,0.07649999999999979,True,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,tsrange_0.01,ts_range,SELECT * FROM t_dep10 WHERE ts BETWEEN 1655753994 AND 1657336369,0.01,10000,1000000,"{'lo': 1655753994, 'hi': 1657336369}",0.01,4.1295,3.668,5.074,4.207333333333334,0.5382592931540212,"[4.062, 3.691, 5.074, 4.197, 3.668, 4.552]",bitmapscan,ix_dep10_btree_ts,"['Bitmap Heap Scan', 'Bitmap Index Scan']",8932.0,10000.0,7271.58,7246,0,0.065,rpc,0.0,1.0,0.0,0.01,,btree_ts,3.9290000000000003,bitmapscan,ix_dep10,1.0510307966403665,1.1195700850873265,under,0.2004999999999999,True,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,range_0.05,range,SELECT * FROM t_dep10 WHERE k_skew BETWEEN 4753 AND 5250,0.05,50117,1000000,"{'lo': 4753, 'hi': 5250}",0.050117,11.515,11.312,12.176,11.6115,0.3257881213304132,"[12.176, 11.796, 11.355, 11.312, 11.471, 11.559]",bitmapscan,ix_dep10_btree_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",51501.0,50117.0,15654.33,13913,0,0.078,rpc,0.0,1.0,0.0,0.050117,,btree_skew,11.5335,bitmapscan,ix_dep10,0.9983959769367495,1.0276153800107748,accurate,-0.018499999999999517,True,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,tsrange_0.05,ts_range,SELECT * FROM t_dep10 WHERE ts BETWEEN 1652605147 AND 1660489156,0.05,50000,1000000,"{'lo': 1652605147, 'hi': 1660489156}",0.05,13.178,11.959,14.074,13.025333333333334,0.7170923696893357,"[13.231, 12.532, 13.21, 14.074, 13.146, 11.959]",bitmapscan,ix_dep10_btree_ts,"['Bitmap Heap Scan', 'Bitmap Index Scan']",47330.0,50000.0,15642.51,14044,0,0.062,rpc,0.0,1.0,0.0,0.05,,btree_ts,12.546,bitmapscan,ix_dep10,1.050374621393273,1.0564124234100993,under,0.6320000000000014,True,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,range_0.1,range,SELECT * FROM t_dep10 WHERE k_skew BETWEEN 4503 AND 5498,0.1,100104,1000000,"{'lo': 4503, 'hi': 5498}",0.100104,16.789,16.22,17.966,16.907333333333334,0.6435969753399,"[16.374, 17.306, 16.732, 16.22, 17.966, 16.846]",bitmapscan,ix_dep10_btree_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100456.0,100104.0,16937.74,14366,0,0.065,rpc,0.0,1.0,0.0,0.100104,,btree_skew,16.669,bitmapscan,ix_dep10,1.0071989921411002,1.0035163430032765,accurate,0.120000000000001,True,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,tsrange_0.1,ts_range,SELECT * FROM t_dep10 WHERE ts BETWEEN 1648692376 AND 1664451805,0.1,100000,1000000,"{'lo': 1648692376, 'hi': 1664451805}",0.1,18.111,17.648,18.47,18.069333333333333,0.3360878853316,"[18.062, 18.367, 18.47, 18.16, 17.648, 17.709]",bitmapscan,ix_dep10_btree_ts,"['Bitmap Heap Scan', 'Bitmap Index Scan']",98006.0,100000.0,17074.98,14556,0,0.078,rpc,0.0,1.0,0.0,0.1,,btree_ts,17.576999999999998,bitmapscan,ix_dep10,1.0303806110257725,1.0203456931208292,accurate,0.5340000000000025,True,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,range_0.2,range,SELECT * FROM t_dep10 WHERE k_skew BETWEEN 4004 AND 5996,0.2,200174,1000000,"{'lo': 4004, 'hi': 5996}",0.200174,25.232,24.656,25.594,25.162333333333333,0.4540562373392387,"[25.594, 24.672, 25.512, 24.656, 25.588, 24.952]",bitmapscan,ix_dep10_btree_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",201498.0,200174.0,19585.85,14463,0,0.066,rpc,0.0,1.0,0.0,0.200174,,btree_skew,24.917499999999997,bitmapscan,ix_dep10,1.0126216514497843,1.0066142456063225,accurate,0.31450000000000244,True,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,tsrange_0.2,ts_range,SELECT * FROM t_dep10 WHERE ts BETWEEN 1640806329 AND 1672345134,0.2,200000,1000000,"{'lo': 1640806329, 'hi': 1672345134}",0.2,27.1015,26.126,28.231,27.138666666666666,0.8056358151588515,"[26.445, 26.916, 28.231, 27.287, 26.126, 27.827]",bitmapscan,ix_dep10_btree_ts,"['Bitmap Heap Scan', 'Bitmap Index Scan']",196782.0,200000.0,19867.17,14836,0,0.071,rpc,0.0,1.0,0.0,0.2,,btree_ts,25.8945,bitmapscan,ix_dep10,1.0466122149491206,1.0163531217286135,accurate,1.2070000000000007,True,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,range_0.5,range,SELECT * FROM t_dep10 WHERE k_skew BETWEEN 2502 AND 7499,0.5,500076,1000000,"{'lo': 2502, 'hi': 7499}",0.500076,148.88400000000001,143.359,157.447,149.458,4.764843040436904,"[146.826, 157.447, 151.348, 143.359, 149.702, 148.066]",indexscan,ix_dep10_btree_skew,['Index Scan'],502278.0,500076.0,26261.93,498806,0,0.067,rpc,0.0,1.0,0.0,0.500076,,none,50.458,seqscan,,2.950652027428753,1.0044033306937346,accurate,98.42600000000002,True,True
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,tsrange_0.5,ts_range,SELECT * FROM t_dep10 WHERE ts BETWEEN 1617152976 AND 1696000333,0.5,500000,1000000,"{'lo': 1617152976, 'hi': 1696000333}",0.5,154.8945,147.597,172.56,156.52066666666667,8.889421435991581,"[158.712, 152.5, 172.56, 157.289, 147.597, 150.466]",indexscan,ix_dep10_btree_ts,['Index Scan'],496779.0,500000.0,27170.63,501349,0,0.069,rpc,0.0,1.0,0.0,0.5,,none,57.319,seqscan,,2.7023238367731466,1.0064837684362664,accurate,97.57549999999999,True,True
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,conj_dep_a5,conj,SELECT * FROM t_dep10 WHERE a = 5 AND b = 72,,9995,1000000,"{'a': 5, 'b': 72, 'variant': 'dependent'}",0.009995,2.112,1.557,3.288,2.185,0.5996445613861597,"[2.206, 1.792, 1.557, 2.018, 3.288, 2.249]",indexscan,ix_dep10_ab,['Index Scan'],123.0,9995.0,139.28,7240,0,0.047,rpc,0.0,1.0,0.0,0.009995,dependent,btree_ab_composite,1.8405,indexscan,ix_dep10,1.1475142624286878,81.26016260162602,under,0.2715000000000001,True,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,conj_indep_a5,conj,SELECT * FROM t_dep10 WHERE a = 5 AND b = 22,,0,1000000,"{'a': 5, 'b': 22, 'variant': 'independent'}",0.0,0.0045000000000000005,0.004,0.008,0.005,0.0015491933384829668,"[0.008, 0.005, 0.005, 0.004, 0.004, 0.004]",indexscan,ix_dep10_ab,['Index Scan'],108.0,0.0,122.48,3,0,0.038,rpc,0.0,1.0,0.0,0.0,independent,btree_ab_composite,0.010499999999999999,indexscan,ix_dep10,0.42857142857142866,108.0,over,-0.005999999999999998,False,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,conj_dep_a6,conj,SELECT * FROM t_dep10 WHERE a = 6 AND b = 3,,9668,1000000,"{'a': 6, 'b': 3, 'variant': 'dependent'}",0.009668,2.121,1.653,3.427,2.2151666666666667,0.6567375173283971,"[2.297, 3.427, 2.283, 1.959, 1.653, 1.672]",indexscan,ix_dep10_ab,['Index Scan'],91.0,9668.0,103.44,7043,0,0.036,rpc,0.0,1.0,0.0,0.009668,dependent,btree_ab_composite,2.2415000000000003,indexscan,ix_dep10,0.9462413562346642,106.24175824175825,under,-0.12050000000000027,True,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,conj_indep_a6,conj,SELECT * FROM t_dep10 WHERE a = 6 AND b = 53,,0,1000000,"{'a': 6, 'b': 53, 'variant': 'independent'}",0.0,0.0115,0.006,0.014,0.010833333333333334,0.0030605010483034743,"[0.006, 0.013, 0.01, 0.014, 0.013, 0.009]",indexscan,ix_dep10_ab,['Index Scan'],102.0,0.0,115.76,3,0,0.033,rpc,0.0,1.0,0.0,0.0,independent,btree_ab_composite,0.011,indexscan,ix_dep10,1.0454545454545454,102.0,over,0.0005000000000000004,False,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,conj_dep_a33,conj,SELECT * FROM t_dep10 WHERE a = 33 AND b = 40,,9934,1000000,"{'a': 33, 'b': 40, 'variant': 'dependent'}",0.009934,2.114,1.628,2.903,2.1403333333333334,0.46661790221407784,"[2.318, 1.926, 1.765, 1.628, 2.903, 2.302]",indexscan,ix_dep10_ab,['Index Scan'],95.0,9934.0,107.92,7204,0,0.046,rpc,0.0,1.0,0.0,0.009934,dependent,btree_ab_composite,1.883,indexscan,ix_dep10,1.1226765799256504,104.56842105263158,under,0.23099999999999987,True,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,conj_indep_a33,conj,SELECT * FROM t_dep10 WHERE a = 33 AND b = 90,,0,1000000,"{'a': 33, 'b': 90, 'variant': 'independent'}",0.0,0.004,0.004,0.006,0.0045,0.0008366600265340755,"[0.006, 0.005, 0.004, 0.004, 0.004, 0.004]",indexscan,ix_dep10_ab,['Index Scan'],93.0,0.0,105.68,3,0,0.031,rpc,0.0,1.0,0.0,0.0,independent,btree_ab_composite,0.012,indexscan,ix_dep10,0.3333333333333333,93.0,over,-0.008,False,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,conj_dep_a57,conj,SELECT * FROM t_dep10 WHERE a = 57 AND b = 84,,10216,1000000,"{'a': 57, 'b': 84, 'variant': 'dependent'}",0.010216,2.2225,1.842,2.66,2.256666666666667,0.3018169423121682,"[2.205, 2.536, 2.66, 2.24, 2.057, 1.842]",indexscan,ix_dep10_ab,['Index Scan'],93.0,10216.0,105.68,7329,0,0.03,rpc,0.0,1.0,0.0,0.010216,dependent,btree_ab_composite,2.213,indexscan,ix_dep10,1.0042928151830095,109.84946236559139,under,0.009500000000000064,True,False
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,conj_indep_a57,conj,SELECT * FROM t_dep10 WHERE a = 57 AND b = 34,,0,1000000,"{'a': 57, 'b': 34, 'variant': 'independent'}",0.0,0.0055,0.005,0.01,0.0065,0.0020736441353327723,"[0.008, 0.005, 0.005, 0.01, 0.006, 0.005]",indexscan,ix_dep10_ab,['Index Scan'],89.0,0.0,101.2,3,0,0.035,rpc,0.0,1.0,0.0,0.0,independent,btree_ab_composite,0.0045000000000000005,indexscan,ix_dep10,1.222222222222222,89.0,over,0.0009999999999999992,False,True
dep10,"{'name': 'dep10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 1.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,1.1,False,conj_dep_a75,conj,SELECT * FROM t_dep10 WHERE a = 75 AND b = 42,,10074,1000000,"{'a': 75, 'b': 42, 'variant': 'dependent'}",0.010074,2.2075,1.768,2.761,2.208,0.40993755622045663,"[2.424, 1.991, 1.805, 1.768, 2.761, 2.499]",indexscan,ix_dep10_ab,['Index Scan'],93.0,10074.0,105.68,7246,0,0.07,rpc,0.0,1.0,0.0,0.010074,dependent,btree_ab_composite,2.1535,indexscan,ix_dep10,1.0250754585558393,108.3225806451613,under,0.053999999999999826,True,False
